Index,mean,std,Protocol,Name,Size,Type,Role,name
0,2039.2152410007689,320.495416816056,raft,idle,5x1,raft-leader,leader,raft 5x1
1,1364.4126535423034,173.04525650870303,raft,idle,5x1,raft-cohorts,cohorts,raft 5x1
