Index,mean,std,Protocol,Name,Size,Type,Role,name
0,0.00898888784830911,0.004689755299144138,alvin,idle,5x1,alvin-leader,leader,alvin 5x1
1,0.008221979147096681,0.00654104842459068,alvin,idle,5x1,alvin-cohorts,cohorts,alvin 5x1
