Index,mean,std,Protocol,Name,Size,Type,Role,name
0,182.106419553771,25.47608118071295,alvin,idle,5x1,alvin-leader,leader,alvin 5x1
1,204.05605962782644,406.44207380924905,alvin,idle,5x1,alvin-cohorts,cohorts,alvin 5x1
