Index,mean,std,Protocol,Name,Size,Type,Role,name
0,0.2432849440714426,0.1736343355041044,paxos,during changes,5x1,paxos-leader,leader,paxos - 5x1
1,0.19243057538573846,0.10351826108546507,paxos,during changes,5x1,paxos-cohorts,cohorts,paxos - 5x1
