Index,mean,std,Protocol,Name,Size,Type,Role,name
0,0.28257124850768994,0.17847071927180025,alvin,during changes,3x1,alvin-leader,leader,alvin - 3x1
1,0.29329557574080667,0.17276474595664978,alvin,during changes,3x1,alvin-cohorts,cohorts,alvin - 3x1
