Index,mean,std,Protocol,Name,Size,Type,Role,name
0,0.18597030758542626,0.09369006368790389,paxos,during changes,3x1,paxos-leader,leader,paxos - 3x1
1,0.14960515026293175,0.0625333113317713,paxos,during changes,3x1,paxos-cohorts,cohorts,paxos - 3x1
