Index,mean,std,Protocol,Name,Size,Type,Role,name
0,0.18746597022541284,0.0961308325407334,paxos,during changes,5x1,paxos-leader,leader,paxos - 5x1
1,0.16023142536594234,0.0622744447988685,paxos,during changes,5x1,paxos-cohorts,cohorts,paxos - 5x1
