Index,mean,std,Protocol,Name,Size,Type,Role,name
0,0.01013656327714921,0.004388514350371214,paxos,during changes,5x1,paxos-leader,leader,paxos - 5x1
1,0.010659121938612794,0.004698425894296784,paxos,during changes,5x1,paxos-cohorts,cohorts,paxos - 5x1
