Index,mean,std,Protocol,Name,Size,Type,Role,name
0,0.007614468403142112,0.0011317816743659928,alvin,during changes,5x1,alvin-leader,leader,alvin - 5x1
1,0.007418939882092241,0.0011021684616237064,alvin,during changes,5x1,alvin-cohorts,cohorts,alvin - 5x1
