Index,mean,std,Protocol,Name,Size,Type,Role,name
0,0.01534085506825927,0.0049442003333055855,raft,during changes,5x1,raft-leader,leader,raft - 5x1
1,0.013569883714406369,0.003822173479883782,raft,during changes,5x1,raft-cohorts,cohorts,raft - 5x1
